,policy,A.1 Total Costs,A.2 Total Costs,A.3 Total Costs,A.4 Total Costs,A.5 Total Costs,RfR Total Costs,Expected Evacuation Costs
3055,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,175953071.51597774,0.0,6104.567837434069
3056,832,143356957.13390714,280539504.06370616,34553551.328743935,20193396.61847484,192075367.47304848,0.0,10981.458149998998
3057,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,53718894.116775066,0.0,1141.5985777307535
3058,832,1455765048.9512956,280539504.06370616,31811405.9801434,18081997.288140487,30351526.042379983,0.0,8946.745912455723
3059,832,143356957.13390714,280539504.06370616,28798397.130608942,33281041.306457646,79585633.20663947,0.0,3865.187868586686
3060,832,1457872133.2062268,280539504.06370616,67885066.92914563,18081997.288140487,30351526.042379983,0.0,10109.904312412013
3061,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,55142261.31721367,0.0,1207.450716660075
3062,832,165228442.25333846,280539504.06370616,28798397.130608942,28378163.139980584,375437853.906548,0.0,23776.76341570926
3063,832,1475367742.4689376,280539504.06370616,62155595.31907929,18081997.288140487,301760989.44430614,0.0,24007.04771189214
3064,832,143356957.13390714,280539504.06370616,77660783.41179508,19880590.001178503,66357907.13267654,0.0,4729.932892543651
3065,832,143356957.13390714,280539504.06370616,28798397.130608942,18130984.27394104,254798353.86706644,0.0,14469.015587488697
3066,832,171759091.30580086,280539504.06370616,29943554.70862423,28806795.342778087,984678026.9869984,0.0,48817.43223462322
3067,832,1157927759.149289,280539504.06370616,28798397.130608942,18081997.288140487,491665558.5725885,0.0,33044.18995716238
3068,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,47799861.0543837,0.0,1296.4337810084182
3069,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,145496545.36855763,0.0,4923.87457930586
3070,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,187142525.07727948,0.0,6589.493916648267
3071,832,143356957.13390714,280539504.06370616,28798397.130608942,18363373.74906778,150911845.5072802,0.0,6342.718433418323
3072,832,187633703.646092,280539504.06370616,28798397.130608942,18166130.459889244,280960320.7514492,0.0,11664.866989531842
3073,832,143356957.13390714,280539504.06370616,29786842.691232678,20500808.477765933,186125093.92734224,0.0,10201.255318047932
3074,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,130850431.89731596,0.0,6041.535845738698
3075,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,72363989.76651356,0.0,2118.332521859867
3076,832,143356957.13390714,280539504.06370616,32877104.79585129,18081997.288140487,106521896.18659608,0.0,5928.863538178491
3077,832,143356957.13390714,280539504.06370616,101698241.24955164,21789941.829431795,57497144.68281959,0.0,3061.693018163965
3078,832,143356957.13390714,280539504.06370616,34249524.33802417,18081997.288140487,137732222.81254244,0.0,5466.366147182122
3079,832,143356957.13390714,281628629.58908725,32219806.946762968,20843630.67007826,148176836.1818517,0.0,6561.225273782707
3080,832,143356957.13390714,280539504.06370616,28798397.130608942,22983065.99575485,60624061.31116227,0.0,1329.656650348118
3081,832,283945623.3197361,280539504.06370616,28798397.130608942,18081997.288140487,835890579.5165209,0.0,40734.32270320733
3082,832,143356957.13390714,280539504.06370616,29927440.393365394,18081997.288140487,214094887.0563745,0.0,9765.947108274537
3083,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,67127468.95766176,0.0,1372.3385879801754
3084,832,143356957.13390714,281414923.3743327,33850442.075149804,20568304.629813552,56594196.19465665,0.0,1952.7330571109517
3085,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,258313857.13683692,0.0,10523.869193952354
3086,832,143356957.13390714,280539504.06370616,96107435.41265036,45469062.9695926,30351526.042379983,0.0,3098.8450930989648
3087,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,153203787.9286656,0.0,6291.201963383347
3088,832,148704204.9323352,280539504.06370616,28798397.130608942,18081997.288140487,802122188.2144811,0.0,35711.29911818368
3089,832,143356957.13390714,280539504.06370616,84098201.39058596,22123221.72744594,202472081.67710936,0.0,9522.106307478482
3090,832,507897542.4963602,280539504.06370616,28798397.130608942,18081997.288140487,30351526.042379983,0.0,3097.067043457067
3091,832,143356957.13390714,281968411.19409764,86612099.92088422,18081997.288140487,406904305.8578506,0.0,18474.08917802122
3092,832,913193667.1941818,280539504.06370616,30159752.385433685,18081997.288140487,48056035.89662983,0.0,11316.398687191077
3093,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,145800569.12343377,0.0,6529.454610910575
3094,832,143356957.13390714,280539504.06370616,96209758.34290428,26451070.584248766,80813475.45591384,0.0,4172.7536091949405
3095,832,222938534.1719833,280539504.06370616,28798397.130608942,18081997.288140487,30351526.042379983,0.0,712.8245957808105
3096,832,143356957.13390714,280539504.06370616,28798397.130608942,18323431.09553645,143051027.4356952,0.0,7901.163066510856
3097,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,764129198.1738199,0.0,44885.8265917443
3098,832,143356957.13390714,280539504.06370616,28798397.130608942,18448604.158027943,62753735.57002831,0.0,1673.7158672207702
3099,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,65010908.7922272,0.0,1296.8389116689195
3100,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,296945016.41789114,0.0,13902.991299292382
3101,832,143356957.13390714,280539504.06370616,373461158.6996598,18081997.288140487,30351526.042379983,0.0,10692.10477186514
3102,832,143356957.13390714,280539504.06370616,36291921.04952992,18081997.288140487,65501000.83391782,0.0,1523.4642207490435
3103,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,113031237.57271054,0.0,5317.042697502879
3104,832,1479156982.3943095,280539504.06370616,130779639.2489249,18081997.288140487,30351526.042379983,0.0,14102.903111986008
3105,832,143356957.13390714,280539504.06370616,28798397.130608942,81425151.3796178,60323208.69214535,0.0,6004.521336060375
3106,832,143356957.13390714,280539504.06370616,28798397.130608942,22233709.62597,229735895.00564784,0.0,8030.115942858193
3107,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,71766274.64395018,0.0,1661.7455177865793
3108,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,63859090.38739021,0.0,1255.7524742717176
3109,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,117106973.50501768,0.0,4657.636526819482
3110,832,980303786.083022,280539504.06370616,30161113.519083954,18081997.288140487,354338886.77930194,0.0,32118.40003995585
3111,832,193325565.543754,280539504.06370616,66287188.825968586,18081997.288140487,30351526.042379983,0.0,2014.033558788166
3112,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,140604307.3480506,0.0,5300.58053952062
3113,832,143356957.13390714,280539504.06370616,28798397.130608942,21200363.64608461,376524376.1922029,0.0,17616.35935287198
3114,832,143356957.13390714,280539504.06370616,28798397.130608942,18534969.979756407,182763916.24435744,0.0,5777.784904030444
3115,832,143356957.13390714,280539504.06370616,83044251.5125207,18081997.288140487,51753572.12192188,0.0,3192.087276462349
3116,832,638765434.5112963,280539504.06370616,59678858.92991895,18081997.288140487,30351526.042379983,0.0,4507.63478654305
3117,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,143776310.01827377,0.0,7065.102336041718
3118,832,143356957.13390714,286963338.44574785,57251167.468086265,18081997.288140487,54692894.916178495,0.0,3582.7119247354794
3119,832,143356957.13390714,280539504.06370616,28798397.130608942,22142060.22420469,278239082.4913737,0.0,10347.296565689452
3120,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,404975811.803209,0.0,22306.23221483047
3121,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,57074350.79753494,0.0,1296.8389116689195
3122,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,57321160.53207089,0.0,1308.2575736436802
3123,832,143356957.13390714,280539504.06370616,28798397.130608942,18373247.720924854,56989560.426717006,0.0,1638.0677569219758
3124,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,66238812.58571454,0.0,1340.639385883468
3125,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,164710481.31228626,0.0,6083.672050580433
3126,832,178362105.9154516,280539504.06370616,95495389.19196267,18081997.288140487,77363205.72851059,0.0,4692.388881854947
3127,832,143356957.13390714,280539504.06370616,80245665.02377853,18081997.288140487,63289876.45858336,0.0,3123.483537766705
3128,832,143356957.13390714,280539504.06370616,89725481.56206885,18081997.288140487,595490298.7890967,0.0,26547.217206819467
3129,832,143356957.13390714,280539504.06370616,72121894.28146964,18081997.288140487,73981641.67065069,0.0,4025.553704193255
3130,832,143356957.13390714,286948888.8694806,28798397.130608942,18081997.288140487,30351526.042379983,0.0,411.9401576929969
3131,832,143356957.13390714,280539504.06370616,122419622.03949308,18081997.288140487,170205403.31992152,0.0,11291.723412146564
3132,832,143356957.13390714,280539504.06370616,28798397.130608942,18141855.61080696,50770294.78527248,0.0,1249.8789217194578
3133,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,66250822.77068108,0.0,1341.0678003893347
3134,832,143356957.13390714,280539504.06370616,28798397.130608942,18377527.37954516,154333704.28343925,0.0,7919.738771404268
3135,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,53425976.110121004,0.0,1128.046714751798
3136,832,143356957.13390714,280539504.06370616,28798397.130608942,20857622.95671824,32664502.141966596,0.0,256.44336130957925
3137,832,143356957.13390714,280539504.06370616,28798397.130608942,68219090.46424595,30351526.042379983,0.0,2306.14912085323
3138,832,143356957.13390714,280539504.06370616,28798397.130608942,18139712.77169526,51390714.900667325,0.0,1270.5511195648842
3139,832,143356957.13390714,280539504.06370616,72048907.22700188,18081997.288140487,165164857.80865723,0.0,11624.523028922053
3140,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,52935255.55030045,0.0,1358.8662443751452
3141,832,143356957.13390714,280539504.06370616,71744298.85830525,18081997.288140487,422997029.81878567,0.0,25328.99344377994
3142,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,129355310.53903084,0.0,4584.560895055107
3143,832,143356957.13390714,280539504.06370616,28798397.130608942,22445326.934120603,30973350.89842383,0.0,205.5936215054939
3144,832,143356957.13390714,280539504.06370616,74343605.18882532,18081997.288140487,157743641.394088,0.0,8848.464361182308
3145,832,143356957.13390714,280539504.06370616,28798397.130608942,28419710.73550245,306009030.59760106,0.0,15953.156054386389
3146,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,172899261.15547898,0.0,8556.158916594319
3147,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,345982925.0390138,0.0,21322.228160953506
3148,832,143356957.13390714,280539504.06370616,78014247.90808822,18081997.288140487,168997694.9228201,0.0,11310.053098673685
3149,832,143356957.13390714,280539504.06370616,65418297.484628834,18081997.288140487,69885553.16037312,0.0,4876.299729140687
3150,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,461531540.3848634,0.0,24523.818033698317
3151,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,47620825.677636445,0.0,1271.2255897267892
3152,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,683634190.8715644,0.0,35270.801748587364
3153,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,62318161.03485501,0.0,1200.7860862451175
3154,832,143356957.13390714,280539504.06370616,82854598.0440194,18081997.288140487,30351526.042379983,0.0,1887.5700255219165
3155,832,208929387.3246604,280539504.06370616,28798397.130608942,18081997.288140487,31758505.583266683,0.0,1132.7967196046511
3156,832,143356957.13390714,280539504.06370616,77553997.39557317,18552560.264616072,795117278.981883,0.0,41713.6087169551
3157,832,143356957.13390714,280539504.06370616,70618951.48813438,18081997.288140487,199855338.7875146,0.0,12908.052736029003
3158,832,143356957.13390714,280539504.06370616,824213224.524816,18081997.288140487,237968306.054428,0.0,32310.81467306813
3159,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,123635933.8271674,0.0,5597.091071793833
3160,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,65096753.1874837,0.0,1299.9010613591793
3161,832,143356957.13390714,293343705.2194183,28798397.130608942,35474184.09961201,415491854.4359247,0.0,15969.811327959394
3162,832,143356957.13390714,280539504.06370616,79986959.05561884,20418164.12369926,48473436.273679376,0.0,3145.859167738219
3163,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,132203931.05577764,0.0,7423.1892267334915
3164,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,54861617.95789933,0.0,1630.75364892281
3165,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,56635423.35305664,0.0,1627.0088870765544
3166,832,1901851129.0797987,280539504.06370616,28798397.130608942,18081997.288140487,30351526.042379983,0.0,18846.568399599688
3167,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,51228408.22630426,0.0,1272.9017529869338
3168,832,148457680.81066784,280539504.06370616,86237145.86933628,18081997.288140487,59806274.0600484,0.0,3050.9123712138044
3169,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,122941271.10091144,0.0,6176.458531827075
3170,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,65013918.75798728,0.0,2476.8332315546954
3171,832,143356957.13390714,280539504.06370616,90731875.71312325,18081997.288140487,51544727.2248868,0.0,2929.9826031228145
3172,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,62219634.044083685,0.0,1598.5583099909509
3173,832,143356957.13390714,280539504.06370616,80174560.93140496,19896391.51322005,30351526.042379983,0.0,2030.387329438432
3174,832,143356957.13390714,280539504.06370616,28798397.130608942,21371584.88976328,34459985.41266855,0.0,338.2809011333178
3175,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,57014775.53247945,0.0,1294.0826597123082
3176,832,177691977.5285681,280539504.06370616,74248904.60850412,18081997.288140487,118923349.6101724,0.0,6792.340197068923
3177,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,1359760715.2625108,0.0,73230.23389618227
3178,832,143356957.13390714,280539504.06370616,28798397.130608942,21991393.136609387,181115306.6579777,0.0,6153.258351006617
3179,832,143356957.13390714,280539504.06370616,90372324.71239948,18081997.288140487,30351526.042379983,0.0,1887.114924028016
3180,832,143356957.13390714,280539504.06370616,28798397.130608942,18081997.288140487,196045256.1216638,0.0,10095.686863701652
3181,832,143356957.13390714,280539504.06370616,36275369.613938704,18081997.288140487,220937084.82731745,0.0,7759.638496499121
